applicant_id,race,gender,income,debt_to_income,internal_tenure,credit_score,years_at_address,voluntary_overtime,creditworthy,model_approved_biased,model_approved_fair
2379,Black,Female,49471,0.464,2.2,653,0.3,0.7,0,0,0
2380,White,Male,64502,0.238,1.4,658,2.7,1.0,0,0,0
2381,Black,Male,46881,0.329,5.1,577,0.2,12.6,0,0,0
2382,White,Female,70556,0.292,0.5,724,8.3,1.5,1,1,1
2383,Black,Female,51977,0.47,2.0,637,2.6,0.7,0,0,0
2384,White,Male,70493,0.334,1.5,695,5.5,1.0,1,1,0
2385,White,Female,57928,0.525,1.4,770,0.2,0.5,0,0,0
2386,Black,Female,49198,0.295,1.4,605,11.3,0.3,1,0,0
2387,White,Male,73603,0.296,0.5,740,3.8,3.6,1,0,0
2388,Black,Male,75286,0.245,0.6,622,4.7,7.7,0,1,0
2389,White,Male,78545,0.342,0.5,696,4.5,4.5,1,0,0
2390,Black,Male,51336,0.455,15.7,605,0.2,5.0,0,0,0
2391,White,Female,56442,0.431,0.5,662,18.1,0.3,1,1,1
2392,White,Male,63883,0.313,0.6,724,0.7,7.6,0,0,0
2393,White,Male,69994,0.166,12.8,767,1.0,4.7,1,1,0
2394,Black,Female,42875,0.406,3.5,671,8.3,0.4,1,0,1
2395,White,Male,76748,0.331,2.1,719,3.6,1.9,0,1,0
2396,Black,Female,24564,0.34,0.5,773,3.3,0.1,1,1,1
2397,White,Male,77351,0.281,3.9,731,9.6,0.1,0,1,0
2398,White,Female,65753,0.241,0.5,653,0.9,1.2,1,1,1
2399,Black,Female,63627,0.367,3.9,570,0.8,0.1,1,1,1
2400,Black,Male,66767,0.444,13.6,676,7.4,1.8,0,0,1
2401,White,Male,65163,0.348,2.7,637,25.0,5.3,1,0,1
2402,White,Female,70642,0.232,0.8,649,6.8,0.1,1,1,1
2403,Black,Female,49319,0.361,3.4,665,0.8,1.1,1,1,1
2404,Black,Female,31656,0.414,2.5,700,6.1,1.0,1,1,1
2405,White,Female,64588,0.346,2.7,684,9.5,0.3,0,0,0
2406,Black,Male,51757,0.334,2.3,600,3.1,0.4,0,1,0
2407,White,Male,72002,0.333,3.9,697,6.9,1.8,1,1,1
2408,White,Male,88514,0.298,3.0,691,0.4,2.2,0,0,0
2409,White,Male,74247,0.12,15.2,710,0.8,5.9,0,0,0
2410,White,Male,61826,0.26,6.1,647,0.7,1.1,1,0,1
2411,White,Male,81644,0.258,1.1,664,0.4,2.1,0,0,0
2412,White,Female,66625,0.377,4.5,747,2.5,1.0,0,0,0
2413,Black,Female,39648,0.459,0.8,687,2.0,0.3,1,0,1
2414,White,Male,55937,0.183,5.3,760,2.8,6.2,1,1,1
2415,Black,Female,41226,0.441,0.6,562,4.9,3.4,1,1,0
2416,Black,Male,66363,0.375,2.2,615,0.7,0.6,1,1,0
2417,Black,Male,54983,0.389,5.5,705,0.2,5.2,0,0,0
2418,White,Male,72811,0.257,1.2,733,1.3,3.8,1,1,1
2419,White,Male,58614,0.296,6.4,724,1.4,1.5,0,1,0
2420,White,Male,80632,0.381,3.6,687,0.7,1.7,1,1,1
2421,Black,Male,37848,0.388,1.8,628,0.9,8.1,0,0,0
2422,White,Male,65446,0.297,1.9,706,0.5,1.2,1,1,1
2423,Black,Female,55184,0.376,9.1,629,3.2,3.6,0,0,0
2424,White,Male,60773,0.374,0.9,730,3.9,5.1,1,1,1
2425,Black,Female,57141,0.32,4.1,652,1.3,4.4,0,0,0
2426,White,Male,63308,0.244,4.3,658,25.0,12.1,1,1,0
2427,White,Female,50739,0.236,8.9,728,7.4,2.3,1,1,1
2428,White,Male,84864,0.314,4.4,765,15.1,1.7,0,0,0
2429,White,Male,73539,0.383,3.1,768,0.9,4.9,1,1,0
2430,Black,Male,63190,0.357,8.1,690,0.5,0.4,1,1,1
2431,Black,Male,68182,0.305,6.2,690,1.2,4.4,0,0,0
2432,Black,Male,31807,0.495,4.4,602,17.6,11.1,0,0,0
2433,White,Male,78347,0.332,0.5,672,6.8,1.3,0,0,0
2434,White,Male,64389,0.319,1.6,696,15.2,2.0,1,1,1
2435,White,Female,56707,0.317,3.5,726,15.7,0.2,0,0,0
2436,White,Male,76374,0.347,2.6,676,0.6,7.7,0,0,0
2437,White,Male,68369,0.318,1.3,690,2.9,0.8,1,1,0
2438,White,Male,77945,0.266,0.5,731,10.2,1.9,1,1,1
2439,White,Male,71591,0.278,2.8,711,7.9,4.1,0,0,0
2440,Black,Female,52682,0.339,1.2,667,2.7,1.7,1,1,1
2441,White,Female,58097,0.25,0.9,660,3.9,1.9,0,0,0
2442,Black,Female,40350,0.389,1.8,635,2.6,1.4,1,1,1
2443,White,Male,64596,0.381,5.4,682,8.7,1.9,1,1,1
2444,White,Male,70971,0.228,2.3,704,3.5,2.7,1,1,1
2445,Black,Male,76372,0.439,0.9,637,2.7,0.8,0,0,0
2446,Black,Female,65719,0.354,0.5,623,3.3,1.5,0,0,0
2447,White,Female,56467,0.205,2.4,704,15.8,3.1,0,0,0
2448,Black,Female,51602,0.448,5.5,751,3.6,1.3,0,0,0
2449,Black,Female,48122,0.524,3.7,679,7.7,0.7,0,0,1
2450,White,Male,73302,0.24,0.9,619,12.9,18.6,0,0,0
2451,White,Male,74589,0.19,2.0,721,0.3,0.7,1,1,1
2452,Black,Male,63275,0.412,6.8,633,1.9,0.1,0,0,1
2453,Black,Male,28988,0.315,0.7,612,1.7,3.9,0,0,0
2454,White,Female,66664,0.368,2.7,731,18.4,2.8,1,0,1
2455,White,Female,59010,0.411,1.5,701,1.9,2.7,1,0,0
2456,Black,Female,43950,0.433,0.5,770,1.7,0.2,1,0,1
2457,White,Male,79942,0.357,0.5,699,10.8,0.9,0,0,0
2458,White,Male,86668,0.357,2.8,694,7.9,3.7,1,0,1
2459,White,Female,69890,0.399,0.5,755,1.5,0.6,0,0,0
2460,Black,Female,45814,0.413,0.5,652,1.3,0.1,1,0,1
2461,Black,Female,40239,0.465,1.5,600,0.6,0.3,0,0,0
2462,Black,Male,27937,0.392,0.5,615,0.2,2.4,0,0,0
2463,Black,Female,52825,0.437,1.8,635,0.7,1.6,1,1,1
2464,Black,Male,63790,0.594,0.5,689,5.8,0.3,1,1,1
2465,White,Female,61981,0.347,1.5,759,12.8,1.3,1,1,0
2466,White,Male,81337,0.195,5.5,743,3.7,10.0,1,1,1
2467,Black,Male,44798,0.366,3.4,685,6.3,1.9,1,1,1
2468,White,Male,70287,0.278,2.1,757,0.1,0.8,1,1,0
2469,White,Male,69496,0.281,0.5,734,6.8,17.3,1,1,1
2470,Black,Male,56898,0.447,3.4,614,0.5,3.6,0,0,0
2471,Black,Female,62679,0.489,0.6,640,5.4,3.1,0,0,0
2472,Black,Male,56951,0.373,0.5,633,0.4,6.1,1,1,1
2473,Black,Male,55052,0.283,3.8,718,0.1,0.8,0,0,0
2474,Black,Male,48633,0.387,8.5,612,1.0,3.9,1,1,1
2475,Black,Male,71285,0.342,2.2,613,6.9,9.9,1,1,0
2476,Black,Male,43688,0.395,0.5,666,0.4,0.1,0,0,0
2477,Black,Male,52470,0.372,7.4,750,1.2,5.0,0,0,0
2478,Black,Male,74939,0.465,0.5,693,1.1,3.6,1,0,1
2479,Black,Female,55682,0.429,7.1,701,4.9,0.1,1,1,0
2480,White,Male,71798,0.262,1.7,651,5.7,1.3,0,1,0
2481,Black,Female,51216,0.313,1.6,683,2.8,1.0,0,0,0
2482,White,Female,53536,0.327,2.7,644,19.6,2.2,1,1,1
2483,White,Female,62314,0.327,11.0,733,5.3,0.6,0,0,0
2484,Black,Female,47501,0.392,8.0,575,0.2,1.1,1,1,1
2485,White,Female,64796,0.384,2.2,681,6.6,0.7,1,1,1
2486,White,Male,56937,0.203,4.2,606,0.5,1.0,1,1,1
2487,Black,Male,61978,0.327,3.0,615,3.5,8.8,0,0,0
2488,Black,Male,68166,0.384,4.1,589,12.0,2.7,0,0,0
2489,White,Female,60961,0.291,6.2,729,2.8,3.0,0,0,0
2490,Black,Male,64470,0.355,0.5,662,1.8,1.4,1,1,1
2491,Black,Female,54103,0.406,1.4,628,3.4,0.1,0,0,0
2492,Black,Male,51922,0.428,11.2,663,4.5,3.6,1,1,1
2493,Black,Male,47414,0.373,10.4,618,0.9,3.2,0,0,0
2494,White,Male,62816,0.162,0.5,720,7.6,2.0,0,0,0
2495,White,Male,74928,0.258,0.8,701,22.7,4.9,0,0,0
2496,Black,Male,57438,0.415,17.8,767,0.5,0.4,1,1,1
2497,White,Male,84750,0.353,2.4,783,4.4,4.4,1,1,1
2498,White,Female,70908,0.387,3.0,743,6.0,2.2,1,1,1
2499,Black,Male,65887,0.457,0.6,672,5.6,0.6,0,0,0
2500,Black,Female,53630,0.418,7.9,671,2.7,0.8,0,0,0
2501,Black,Female,41378,0.428,0.9,710,1.5,0.6,1,1,1
2502,White,Female,66253,0.259,0.7,711,21.9,4.5,1,1,1
2503,Black,Male,58638,0.228,0.9,674,2.5,0.4,0,0,0
2504,White,Male,60616,0.201,8.8,677,2.8,0.3,0,0,0
2505,White,Male,84099,0.251,4.2,672,25.0,3.1,1,1,1
2506,Black,Male,69022,0.285,5.1,652,7.9,1.7,0,1,0
2507,Black,Female,39558,0.389,1.7,525,1.2,4.9,1,1,0
2508,White,Male,65622,0.268,8.4,703,2.6,0.9,1,1,1
2509,White,Female,57500,0.396,5.5,686,9.1,1.3,1,0,1
2510,White,Female,69098,0.262,4.9,740,2.1,1.0,0,0,0
2511,Black,Female,55947,0.42,12.4,709,0.1,3.6,0,0,0
2512,White,Female,63444,0.301,1.6,821,0.2,5.3,0,0,0
2513,White,Male,74738,0.23,3.3,732,6.4,5.1,0,0,0
2514,White,Female,50123,0.279,8.4,705,19.7,1.4,0,0,0
2515,White,Male,75813,0.156,5.5,677,1.7,7.6,1,1,1
2516,White,Female,61991,0.382,2.9,647,9.8,0.8,1,1,1
2517,Black,Female,44209,0.508,0.5,694,7.2,0.1,1,1,1
2518,White,Female,47674,0.311,3.7,696,8.0,2.8,0,0,0
2519,White,Male,72269,0.302,2.6,725,7.8,2.4,1,1,1
2520,White,Male,75569,0.279,0.7,705,1.3,8.6,1,1,1
2521,White,Male,54975,0.243,7.5,707,5.9,2.1,0,1,0
2522,Black,Male,58184,0.429,1.5,668,1.6,10.8,0,0,0
2523,Black,Female,52222,0.432,1.7,671,5.0,3.5,1,0,1
2524,Black,Male,52457,0.176,3.9,703,2.0,0.3,0,0,0
2525,White,Female,66798,0.258,2.3,638,7.3,5.0,0,0,0
2526,White,Male,70673,0.156,0.5,733,1.9,10.9,0,1,0
2527,White,Female,65831,0.439,1.7,636,16.3,0.0,0,0,1
2528,White,Female,68342,0.318,0.5,731,5.4,0.2,1,0,1
2529,Black,Male,63348,0.397,0.7,673,0.3,10.7,0,0,1
2530,Black,Male,68168,0.355,0.5,654,0.3,6.6,1,1,1
2531,White,Female,66383,0.407,0.7,696,4.2,5.1,1,0,0
2532,White,Female,58229,0.39,1.4,704,8.5,2.0,1,0,1
2533,White,Female,56522,0.315,2.7,750,6.4,1.9,1,0,1
2534,Black,Male,47366,0.5,8.8,706,3.5,2.5,0,0,0
2535,Black,Female,52511,0.423,2.7,693,1.6,1.4,0,0,0
2536,Black,Male,71213,0.278,4.3,593,0.3,7.0,0,0,0
2537,White,Male,68415,0.307,1.5,732,4.8,10.6,1,1,1
2538,White,Female,67496,0.366,4.9,582,25.0,2.5,0,0,0
2539,White,Male,64477,0.291,3.4,602,22.4,3.4,0,1,0
2540,Black,Female,52948,0.381,2.2,704,8.9,1.0,0,0,1
2541,White,Male,84593,0.424,0.8,635,7.5,8.7,1,1,1
2542,White,Male,78862,0.217,1.3,696,2.0,0.1,1,1,1
2543,White,Male,56291,0.107,3.4,772,1.1,4.4,0,0,0
2544,White,Male,77706,0.413,1.9,733,9.5,10.7,1,1,1
2545,Black,Female,57162,0.324,7.7,668,0.7,6.2,0,0,0
2546,White,Female,64734,0.31,0.9,695,1.3,0.0,1,0,1
2547,White,Male,78675,0.274,0.5,711,9.2,15.4,1,1,1
2548,White,Male,63664,0.386,3.1,674,16.0,12.0,1,1,1
2549,White,Female,63632,0.43,7.6,674,17.6,0.6,0,1,1
2550,Black,Male,69101,0.29,1.6,662,0.2,2.2,0,1,0
2551,Black,Female,61199,0.505,3.7,662,2.7,1.1,1,1,1
2552,Black,Female,56480,0.504,0.9,643,3.3,2.4,1,0,1
2553,White,Male,63170,0.301,2.9,597,10.2,0.3,1,1,1
2554,Black,Female,40595,0.475,5.4,726,6.4,4.7,1,0,0
2555,White,Male,73145,0.372,7.1,749,14.3,4.5,1,1,1
2556,Black,Male,59807,0.362,0.5,648,7.8,1.0,0,0,0
2557,Black,Female,49996,0.399,1.5,697,1.1,1.7,0,0,0
2558,White,Female,54952,0.371,3.6,680,3.4,8.1,1,0,1
2559,Black,Male,62369,0.266,0.5,673,5.0,8.6,0,0,0
2560,Black,Male,59101,0.355,4.1,565,0.8,2.3,0,0,0
2561,Black,Male,60898,0.296,2.6,670,1.9,0.4,0,0,0
2562,White,Male,77934,0.4,1.2,691,4.9,4.7,1,1,1
2563,Black,Female,48263,0.384,5.9,661,0.7,0.7,0,0,0
2564,White,Male,67112,0.319,1.2,787,7.1,0.7,1,1,1
2565,White,Female,74075,0.315,16.7,697,10.2,0.9,0,0,0
2566,Black,Male,50426,0.36,5.9,636,1.0,3.0,1,0,1
2567,White,Male,67308,0.315,4.3,683,10.3,3.3,0,1,0
2568,White,Male,84342,0.249,0.5,637,6.1,7.8,0,1,0
2569,White,Male,66529,0.286,8.2,724,1.4,3.0,1,1,0
2570,Black,Female,50013,0.396,5.5,676,5.4,1.3,1,1,1
2571,White,Male,67880,0.27,0.9,708,20.4,8.3,1,1,1
2572,Black,Female,33167,0.437,1.7,695,3.0,0.1,0,0,0
2573,Black,Female,49766,0.379,1.1,695,0.8,2.6,0,0,0
2574,White,Male,61893,0.413,14.6,708,3.2,9.0,1,0,0
2575,White,Male,74545,0.344,6.7,733,3.0,10.6,0,0,0
2576,White,Female,74056,0.236,9.3,802,4.1,2.4,0,0,0
2577,White,Female,40858,0.369,5.4,658,5.3,1.2,0,0,0
2578,White,Male,67930,0.252,2.1,742,25.0,1.5,1,0,0
2579,White,Male,76523,0.309,0.8,709,9.2,0.1,1,1,1
2580,White,Male,50166,0.249,0.8,755,0.2,2.9,1,1,1
2581,Black,Male,71362,0.226,0.6,619,5.4,0.6,0,0,0
2582,White,Male,75798,0.298,2.8,714,11.3,0.9,1,1,1
2583,White,Male,82832,0.2,8.8,672,14.7,2.9,0,0,1
2584,White,Female,57360,0.359,16.8,613,3.6,0.1,0,0,1
2585,White,Male,67566,0.312,1.2,772,2.4,8.4,0,0,0
2586,Black,Male,56390,0.338,4.2,637,0.9,15.1,0,0,0
2587,White,Male,93382,0.428,3.2,664,9.8,3.0,1,1,1
2588,White,Male,85181,0.213,2.3,677,5.0,3.6,1,1,1
2589,Black,Female,52323,0.366,3.8,738,8.6,2.7,0,0,0
2590,White,Male,74544,0.222,1.6,767,6.9,5.4,1,1,1
2591,White,Male,78349,0.443,10.1,694,0.4,0.9,1,1,1
2592,White,Female,86915,0.425,4.3,739,0.7,1.4,0,0,0
2593,Black,Male,61827,0.28,4.9,606,4.3,11.9,1,1,0
2594,Black,Female,51459,0.352,1.0,676,0.7,2.3,0,0,0
2595,White,Female,59614,0.275,0.6,677,4.0,5.4,0,1,0
2596,White,Female,65349,0.291,1.8,718,2.7,0.6,0,1,0
2597,White,Male,66129,0.227,5.1,639,0.2,12.7,1,0,0
2598,White,Male,76960,0.258,9.8,676,1.1,0.5,0,0,0
2599,White,Male,57674,0.37,2.0,713,0.8,5.0,1,0,1
2600,Black,Male,55394,0.516,5.2,666,1.9,0.6,0,0,1
2601,Black,Male,65346,0.272,2.2,587,2.3,3.3,0,0,0
2602,White,Female,66691,0.257,1.2,651,2.3,1.2,1,0,0
2603,White,Female,58373,0.345,4.7,718,4.1,0.2,0,0,0
2604,Black,Female,48679,0.299,5.6,665,3.0,2.1,1,0,0
2605,White,Female,73353,0.347,0.8,729,1.8,0.2,1,0,1
2606,White,Male,59895,0.338,1.3,714,11.6,1.6,1,0,1
2607,White,Male,59954,0.349,2.4,654,5.2,0.6,1,1,1
2608,White,Male,62703,0.336,0.7,688,12.6,1.9,1,1,1
2609,White,Female,62893,0.293,9.2,723,4.7,0.8,1,1,1
2610,Black,Female,37432,0.397,3.1,602,1.2,0.3,1,1,1
2611,Black,Male,67530,0.297,0.5,603,6.6,1.9,0,1,0
2612,White,Female,53757,0.363,0.7,683,6.2,1.1,1,0,0
2613,White,Female,65243,0.442,10.8,711,4.5,1.1,0,0,0
2614,Black,Female,45209,0.442,4.7,562,6.5,3.9,1,0,1
2615,White,Male,71345,0.251,4.6,693,3.5,4.1,0,0,0
2616,Black,Male,41966,0.45,0.5,682,8.7,1.8,1,0,1
2617,Black,Female,61013,0.576,7.9,685,0.2,0.7,0,0,0
2618,White,Female,53385,0.347,2.1,649,8.0,1.5,0,0,0
2619,White,Male,61337,0.339,3.8,722,14.2,2.6,0,0,0
2620,Black,Female,74790,0.457,11.2,698,4.3,0.6,0,0,0
2621,White,Male,77543,0.188,0.5,734,8.5,4.5,0,0,0
2622,Black,Female,60624,0.381,2.3,631,2.2,1.5,0,0,1
2623,White,Male,76588,0.264,0.5,590,2.3,0.3,0,0,0
2624,White,Female,58475,0.388,2.4,708,2.4,2.2,1,1,1
2625,White,Female,49931,0.38,1.0,773,0.7,0.7,0,0,0
2626,White,Male,69011,0.292,8.5,744,0.4,1.1,1,0,1
2627,White,Male,62218,0.26,1.8,741,5.7,3.9,1,0,1
2628,Black,Male,48818,0.262,3.5,666,0.9,4.4,1,1,0
2629,White,Female,47168,0.329,6.9,741,0.2,2.0,1,1,1
2630,White,Male,73144,0.233,14.4,719,5.4,6.5,0,0,0
2631,Black,Female,66734,0.335,2.5,567,5.3,0.7,0,0,1
2632,Black,Male,63581,0.445,2.1,700,3.2,1.5,1,1,1
2633,White,Male,70942,0.358,0.5,663,1.0,9.5,1,1,1
2634,Black,Male,57594,0.346,0.5,661,0.6,0.4,1,1,1
2635,White,Female,32522,0.22,3.3,733,23.0,0.1,0,0,0
2636,White,Female,58761,0.272,0.5,662,2.8,0.0,1,1,1
2637,White,Male,57733,0.37,1.7,657,8.8,3.9,0,0,0
2638,Black,Male,59344,0.413,0.5,680,3.0,1.2,1,1,1
2639,White,Male,69400,0.267,3.3,651,1.3,2.0,1,1,1
2640,White,Male,63306,0.304,1.9,695,25.0,10.9,1,1,1
2641,Black,Male,59118,0.235,0.5,712,0.9,2.8,1,0,1
2642,White,Male,73032,0.149,1.2,783,1.0,4.1,0,1,0
2643,White,Male,87186,0.438,3.0,619,2.4,12.4,1,1,0
2644,White,Male,78864,0.335,3.7,694,6.4,2.8,1,1,1
2645,Black,Male,60169,0.38,2.2,718,0.4,2.2,0,0,0
2646,White,Female,53524,0.302,5.7,678,1.4,0.1,1,1,1
2647,White,Male,61265,0.177,0.5,743,8.5,10.9,1,1,0
2648,White,Male,77988,0.37,0.5,746,2.1,2.0,1,1,0
2649,Black,Female,48999,0.33,0.5,621,5.3,0.0,1,0,1
2650,Black,Female,53493,0.459,2.7,671,10.0,0.3,0,0,0
2651,Black,Male,67780,0.389,4.3,681,2.3,0.3,1,1,1
2652,Black,Female,35868,0.406,0.5,694,2.2,1.3,0,0,0
2653,White,Female,76970,0.239,3.6,619,13.6,0.4,0,1,0
2654,Black,Female,60693,0.32,2.3,713,1.7,0.8,0,0,0
2655,White,Male,51455,0.327,15.3,737,9.5,3.9,1,1,1
2656,White,Female,86530,0.336,4.4,643,1.1,3.0,0,0,0
2657,White,Male,75213,0.303,3.7,698,7.9,0.3,1,1,1
2658,Black,Female,46214,0.43,3.0,691,5.1,2.1,0,1,0
2659,Black,Male,63190,0.244,20.0,606,0.6,1.5,1,1,1
2660,Black,Male,48225,0.451,13.8,613,3.9,2.2,0,0,0
2661,Black,Male,63461,0.355,2.7,658,3.2,1.8,1,1,1
2662,White,Male,64065,0.382,2.1,684,17.9,8.2,1,1,1
2663,Black,Female,71203,0.269,2.2,663,0.1,1.9,0,0,0
2664,White,Male,72601,0.34,2.0,744,0.9,0.1,1,1,1
2665,White,Female,69498,0.369,2.7,711,12.0,2.4,0,0,1
2666,Black,Female,43139,0.306,1.1,650,1.2,0.1,0,0,1
2667,Black,Female,59164,0.365,9.2,690,3.3,5.2,1,1,0
2668,White,Male,71874,0.226,2.4,699,21.6,0.0,1,0,1
2669,Black,Male,43881,0.44,6.5,622,4.9,4.7,1,0,1
2670,Black,Female,48612,0.432,2.3,706,0.3,0.6,1,0,1
2671,Black,Male,77311,0.492,4.4,541,2.6,12.7,0,0,0
2672,White,Female,71589,0.344,1.4,701,1.5,0.1,0,1,0
2673,Black,Male,54210,0.431,3.4,640,0.6,0.9,0,0,0
2674,White,Male,53308,0.382,2.4,660,25.0,4.3,1,1,1
2675,Black,Female,42675,0.449,1.6,665,3.7,0.2,0,0,0
2676,White,Female,48935,0.303,7.5,720,20.5,6.4,1,1,1
2677,Black,Female,32549,0.37,0.5,611,1.3,1.0,0,1,0
2678,White,Female,70855,0.324,2.3,630,3.8,0.7,1,1,1
2679,White,Female,63623,0.386,0.8,635,5.1,1.3,1,1,1
2680,White,Male,89951,0.246,6.9,792,6.1,4.1,1,1,1
2681,Black,Male,48023,0.426,1.0,750,1.4,2.1,0,0,0
2682,White,Male,71977,0.323,3.5,706,0.5,2.7,1,1,1
2683,White,Female,49058,0.242,0.6,632,17.6,0.4,0,0,0
2684,Black,Male,52051,0.422,1.8,651,3.5,3.6,1,1,1
2685,Black,Male,55778,0.39,8.0,552,0.2,0.7,1,0,1
2686,White,Female,59253,0.291,0.6,713,6.5,1.5,1,1,1
2687,Black,Female,51535,0.419,3.8,603,1.7,1.0,0,0,0
2688,White,Female,72716,0.294,0.8,639,5.4,1.6,1,0,1
2689,White,Female,71664,0.347,1.9,744,11.5,2.2,1,1,1
2690,Black,Male,50306,0.368,2.7,650,6.5,4.5,1,0,1
2691,White,Male,71696,0.193,3.0,746,20.4,3.1,0,1,0
2692,White,Female,70940,0.32,3.2,755,4.1,2.3,1,0,0
2693,Black,Male,68357,0.349,3.6,653,3.5,1.8,0,0,0
2694,White,Male,65388,0.344,1.1,704,13.8,0.4,0,0,0
2695,Black,Male,65081,0.442,1.8,708,8.4,1.6,1,1,1
2696,White,Female,66311,0.294,0.5,672,4.1,0.5,1,1,0
2697,White,Male,61340,0.245,5.1,760,5.7,6.9,1,1,1
2698,White,Male,80001,0.182,6.4,607,11.8,16.1,1,1,1
2699,White,Female,64515,0.273,0.8,680,5.1,0.2,1,1,1
2700,White,Male,54586,0.277,0.8,713,8.7,3.6,0,0,1
2701,White,Female,60061,0.236,0.5,640,10.2,8.7,1,1,1
2702,Black,Female,51398,0.473,12.3,668,1.4,0.7,0,0,0
2703,Black,Male,51941,0.398,5.8,666,4.6,4.3,0,0,0
2704,White,Male,84282,0.292,1.6,669,1.4,3.0,1,1,0
2705,White,Female,75644,0.329,2.3,661,1.8,2.1,0,1,0
2706,White,Male,68175,0.321,1.2,663,15.3,2.4,1,1,1
2707,Black,Male,53077,0.424,3.2,582,0.6,19.1,0,0,1
2708,Black,Female,49687,0.467,4.4,728,3.5,1.8,1,1,1
2709,White,Male,69999,0.278,2.1,694,13.2,1.8,1,1,0
2710,Black,Male,52074,0.37,7.2,593,10.8,9.2,0,0,0
2711,Black,Female,20000,0.422,2.5,645,8.2,9.5,0,0,0
2712,White,Male,89548,0.287,0.5,716,0.5,9.2,1,0,1
2713,Black,Male,58004,0.441,3.4,618,0.3,0.1,0,0,0
2714,White,Female,61216,0.416,2.2,680,23.3,3.3,1,1,1
2715,White,Female,66251,0.354,9.6,760,6.1,1.0,0,0,0
2716,White,Male,71199,0.236,1.7,648,3.2,0.7,1,1,1
2717,Black,Female,46696,0.446,1.8,623,0.9,1.9,1,1,0
2718,Black,Male,47943,0.407,3.7,561,5.7,1.5,1,1,0
2719,White,Male,53613,0.231,2.6,792,1.6,1.1,1,1,1
2720,White,Male,58456,0.327,1.6,736,3.8,7.3,0,0,0
2721,White,Female,51833,0.292,16.0,695,8.7,1.5,0,0,1
2722,Black,Male,64509,0.432,1.3,623,6.2,1.2,1,1,1
2723,Black,Female,58246,0.445,1.1,614,2.3,0.3,0,0,0
2724,White,Female,54182,0.346,7.0,685,4.6,1.9,1,1,1
2725,White,Female,36363,0.333,0.5,721,8.7,5.3,1,1,1
2726,Black,Male,58091,0.231,0.8,606,0.3,20.0,0,0,0
2727,Black,Male,53784,0.295,3.1,635,2.7,1.4,1,1,1
2728,White,Female,58537,0.321,0.6,739,5.0,0.3,1,1,1
2729,Black,Female,60559,0.516,14.9,728,2.4,1.9,0,1,0
2730,White,Female,64386,0.37,2.2,724,1.8,2.4,0,0,0
2731,White,Female,53236,0.457,3.2,666,6.6,0.1,1,1,0
2732,White,Male,59935,0.306,0.6,697,1.2,1.1,1,1,0
2733,White,Female,60373,0.328,1.2,717,2.2,2.7,0,0,0
2734,Black,Male,48935,0.48,3.3,644,0.5,0.8,1,0,1
2735,White,Female,62276,0.319,2.8,732,4.0,0.9,1,0,1
2736,White,Male,82261,0.231,5.4,669,25.0,5.6,1,1,1
2737,Black,Female,37202,0.432,1.1,728,1.7,8.7,0,0,0
2738,White,Male,72877,0.379,3.7,700,4.0,9.4,1,1,1
2739,White,Male,81150,0.242,1.2,674,2.3,17.0,1,0,1
2740,Black,Male,57138,0.421,3.1,686,1.4,3.1,0,0,0
2741,White,Female,70215,0.323,3.3,651,16.6,0.4,1,1,1
2742,White,Male,69127,0.332,0.5,712,9.0,1.4,1,0,1
2743,White,Male,73708,0.322,2.8,772,2.6,0.4,1,1,1
2744,Black,Male,62407,0.351,0.5,599,2.2,3.0,1,1,1
2745,White,Male,66279,0.293,2.4,762,21.9,0.2,0,0,0
2746,White,Female,82906,0.305,4.2,636,0.5,3.9,1,0,1
2747,Black,Male,63775,0.388,0.5,697,0.3,1.3,0,0,0
2748,White,Female,76029,0.271,9.8,652,1.5,0.6,0,0,0
2749,Black,Female,61710,0.368,2.1,708,0.5,0.4,1,1,0
2750,White,Female,66272,0.301,9.8,670,1.3,2.2,1,1,0
2751,Black,Male,71857,0.407,0.5,640,2.6,2.7,1,1,1
2752,White,Male,73879,0.201,10.5,659,5.1,2.9,1,1,1
2753,Black,Male,50702,0.373,0.5,542,7.3,8.1,1,1,1
2754,Black,Male,58148,0.33,2.2,603,6.9,4.9,1,1,1
2755,White,Female,52938,0.301,9.7,617,3.4,5.6,0,0,0
2756,Black,Female,29982,0.364,0.9,552,6.2,0.4,1,0,1
2757,White,Female,54474,0.344,0.5,712,21.9,3.3,1,1,1
2758,White,Female,63728,0.319,5.5,771,2.3,6.5,1,0,1
2759,White,Male,82619,0.35,3.2,791,1.9,0.8,1,1,1
2760,White,Female,54444,0.358,2.5,642,8.1,0.4,1,1,1
2761,Black,Female,61101,0.302,0.5,645,0.9,6.8,1,0,0
2762,White,Male,59893,0.233,3.7,760,3.5,2.6,0,0,0
2763,Black,Female,41804,0.398,0.7,588,0.2,0.6,1,0,1
2764,Black,Male,72491,0.377,9.4,715,1.8,8.6,0,0,0
2765,Black,Female,51476,0.349,4.1,709,2.9,1.7,1,1,1
2766,White,Female,61263,0.421,4.3,604,13.6,2.1,1,0,1
2767,Black,Female,53352,0.471,0.9,537,4.0,2.2,0,0,0
2768,White,Male,59935,0.185,7.4,685,1.5,13.3,1,1,1
2769,White,Female,59691,0.354,2.7,743,11.6,0.8,1,1,1
2770,Black,Male,58026,0.377,6.8,585,0.8,0.6,1,1,1
2771,White,Male,84313,0.387,1.1,607,13.0,0.7,1,1,1
